function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
814;swrast_dri.so;__driDriverGetExtensions_d3d12;;91.67;0.11;;;;;;"0,0,0,0,0,0,0,0,0,100";
0;anon;Unknown function;;8.33;0.01;;;;;;"0,0,0,0,0,0,0,0,0,100";
