loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
11;nbody_Version_SSE_Packed;compute_accelerations;17;nbody_Version_SSE_Packed.c:66-221;Innermost;97.89;7.87;7.87;7.87;7.87;0;1;
5;nbody_Version_SSE_Packed;main;1;nbody_Version_SSE_Packed.c:199-205;Innermost;0.75;0.06;0.06;0.06;0.06;0;1;
