block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
265;nbody_Version_SSE_Packed;nbody_Version_SSE_Packed.c:66-221;97.89;7.87;7.87;7.87;7.87;0;1;
61;nbody_Version_SSE_Packed;nbody_Version_SSE_Packed.c:200-200;0.19;0.01;0.01;0.01;0.01;0;1;
67;nbody_Version_SSE_Packed;nbody_Version_SSE_Packed.c:200-200;0.12;0.01;0.01;0.01;0.01;0;1;
73;nbody_Version_SSE_Packed;nbody_Version_SSE_Packed.c:200-200;0.12;0.01;0.01;0.01;0.01;0;1;
82;nbody_Version_SSE_Packed;nbody_Version_SSE_Packed.c:199-199;0.12;0.01;0.01;0.01;0.01;0;1;
64;nbody_Version_SSE_Packed;nbody_Version_SSE_Packed.c:200-200;0.06;0;0;0;0;0;1;
70;nbody_Version_SSE_Packed;nbody_Version_SSE_Packed.c:200-200;0.06;0;0;0;0;0;1;
79;nbody_Version_SSE_Packed;nbody_Version_SSE_Packed.c:200-200;0.06;0;0;0;0;0;1;
