name;time_p;time_s;cpi_ratio;
/home/anism/Bureau/nbody3D/0/maqao_2022-01-04_21-24-25/binaries/nbody.g2;99.96;11.19;;
/usr/lib/x86_64-linux-gnu/libc-2.31.so;0.04;0;;
