function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
1;multi;main;stdio2.h:104-104,multi1.c:21-90;75;0.04;;;;;;"100,0,0,0,0,0,0,0,0,0";
327;libc-2.27.so;random;;12.5;0.01;;;;;;"0,0,0,0,0,0,0,0,0,100";
0;multi;Unknown function;;12.5;0.01;;;;;;"100,0,0,0,0,0,0,0,0,0";
