function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
8;matrix;matrixMultiplication;stdio2.h:107-107,matrix.c:29-52;50;0.02;;;;;;"100,0,0,0,0,0,0,0,0,0";
348;libc-2.31.so;psiginfo;;33.33;0.01;;;;;;"0,0,0,0,100,0,0,0,0,0";
1454;libc-2.31.so;__printf_chk;;16.67;0.01;;;;;;"0,0,0,0,0,0,100,0,0,0";
