Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0;100;0;1893;0;0;0;0;0;9.63;0;0;
benbachir-Lenovo;_ALL;_ALL;0;100;0;1893;0;0;0;0;0;9.63;0;0;
benbachir-Lenovo;45193;_ALL;0;100;0;1893;0;0;0;0;0;9.63;0;0;
benbachir-Lenovo;45193;45193;0;100;0;1893;0;0;0;0;0;9.63;0;0;
