loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
11;nbody1;compute_accelerations;17;nbody1.c:64-144;Innermost;62.16;7.61;8.05;8.05;8.05;0;1;
5;nbody1;main;1;nbody1.c:123-129;Innermost;3.67;0.45;0.47;0.47;0.47;0;1;
12;nbody1;compute_accelerations;17;nbody1.c:64-144;Outermost;1.16;0.14;0.15;0.15;0.15;0;1;
4;nbody1;main;1;nbody1.c:122-129;InBetween;0.39;0.05;0.05;0.05;0.05;0;1;
