function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
814;swrast_dri.so;__driDriverGetExtensions_d3d12;;81.25;0.06;;;;;;"0,0,0,0,0,0,0,0,0,100";
584;libc-2.31.so;pthread_attr_setschedparam;;6.25;0;;;;;;"0,0,0,0,0,100,0,0,0,0";
153;libpthread-2.31.so;__GI___pthread_mutex_lock;;6.25;0;;;;;;"0,0,0,0,0,100,0,0,0,0";
0;anon;Unknown function;;6.25;0;;;;;;"0,0,0,0,0,0,0,0,0,100";
