block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
265;nbody_Version_SSE_Scalar;nbody_Version_SSE_Scalar.c:64-242;80.26;3.13;3.68;3.68;3.68;0;1;
282;nbody_Version_SSE_Scalar;nbody_Version_SSE_Scalar.c:64-257;0.33;0.01;0.01;0.01;0.01;0;1;
24;nbody_Version_SSE_Scalar;nbody_Version_SSE_Scalar.c:219-219;0.11;0;0;0;0;0;1;
25;nbody_Version_SSE_Scalar;nbody_Version_SSE_Scalar.c:220-220;0.11;0;0;0;0;0;1;
30;nbody_Version_SSE_Scalar;nbody_Version_SSE_Scalar.c:221-221;0.11;0;0;0;0;0;1;
61;nbody_Version_SSE_Scalar;nbody_Version_SSE_Scalar.c:221-221;0.11;0;0;0;0;0;1;
67;nbody_Version_SSE_Scalar;nbody_Version_SSE_Scalar.c:221-221;0.11;0;0;0;0;0;1;
76;nbody_Version_SSE_Scalar;nbody_Version_SSE_Scalar.c:221-221;0.11;0;0;0;0;0;1;
