name;time_p;time_s;cpi_ratio;
/home/benbachir/Rapport_PPN/matrix/optimized_version/maqao_2022-01-03_21-50-02/binaries/matrix;50;0.02;;
/usr/lib/x86_64-linux-gnu/libc-2.31.so;50;0.02;;
